link,question,answer
http://aboutislam.net/counseling/ask-the-scholar/fiqh/new-muslim-addicted-porn-masturbation/,"Dear scholars, As-Salamu `alaykum. I have recently become Muslim. Since I converted I have reformed my ways, for the most part. I think I am a good person except that I am addicted to pornography and masturbation. What is the Islamic remedy for this? Jazakum Allah khayran.","Related Topics

 

A Disabled Muslimah: “How Can I Deal with My Sexual Desires?”								

 

Easter: Are Reverts Prohibited from Celebrating Non-Muslim Holidays?								

 

How Does a New Muslim Prepare for Ramadan?								Wa `alaykum As-Salamu wa Rahmatullahi wa Barakatuh.
In the Name of Allah, Most Gracious, Most Merciful.
All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:A Muslim should spare no efforts to please Allah Almighty and draw himself closer to Him. As a new Muslim, you are best advised to encircle yourself with good Muslim friends who could help you become a good practicing Muslim. You could get rid of all bad habits by means of patience, resolve, and engagement in good work, and professional counselling when necessary.In his response to your question, Sheikh Ahmad Kutty, a senior lecturer and Islamic scholar at the Islamic Institute of Toronto, Ontario, Canada, states:Since you have been addicted to an extremely pernicious habit that destroys your spiritual soul and thus leads to self-destruction, you must urgently summon your will power and take all the necessary steps in order to wean yourself of it immediately.In order to empower yourself to achieve this, you should seek counseling and therapy, preferably from those professionals in the field who are conscientious Muslims.If such Muslim professionals are not available, choose one from those who are ethically and morally conscious. It is important for you to wean yourself of these pernicious habits.The consequences of persisting in them are simply unthinkable; they would undoubtedly corrode your spiritual soul and cause your spiritual death.Sins by their very nature are addictive, for it is in the very nature of the carnal self to seek pleasure in sins.As Al-Busiri has rightly said,“The carnal self is a like a baby; if you neglect him, he will grow up clinging on to the breast-milk forever, but if you wean him off, he will be weaned off.”I suggest a few tips which you can use to empower yourself:1- Visualize and meditate on the ugliness of this heinous sin and conjure up images of hell fire as painted in the Qur’an and the Sunnah as many times as possible until such time that whenever you are tempted to visit such websites or read such magazines, the scenes of hell fire will be playing in your mind.Thus, even as you have associated this addiction with pleasure, you will come to associate it with pure pain and suffering.2- Convince yourself of the urgency of removing this malignant cancer from your life by taking all measures such as listing all the negative things about such habits, and listing the verses and traditions about the gravity of sins. Remember it is far more serious than cancer attacking your body, since your soul survives you even after your physical body has disintegrated in the earth.3- Imagine how terrible a loss you will be facing were you to die while being addicted to this most heinous sin.4- Seek strength from Allah by crying to Him for succor. But you can never seek the help of Allah unless you seek to establish connection with Him through regular Prayers, so never be slack in your Prayers.5- Schedule your time in such a way that you are never left with any time to think of such matters.Imam Ash-Shafi`i said,“If you don’t occupy your mind with good works, your carnal self will make you busy in bad deeds!”6- Surround yourself with spiritual and Islamic influences and virtually immerse yourself in them.7- Always hang around with good Muslims who are busy doing good works; join a halaqah(study circle) where spiritual training is imparted together with the study of Islam.8- Make your mind and tongue busy with dhikr (remembrance of Allah). Say the following words and others frequently:Subhan Allah; al-hamdu lillah; laa ilaha illa Allah; Allahu akbar;Wa laa hawla wala quwwata illa billah. Astaghfir Allaha al-azhim min kulli dhanbin wa atubu ilaihi.(Glory be to Allah; praise be to Allah; there is no god but Allah; Allah is Greatest. There is no power or strength except by the will of Allah. I ask forgiveness of Allah from all my sins and repent to Him.)9- Once you have been weaned of these pernicious habits, you should seriously consider marriage; marriage is the protection against temptations.I pray that the Beneficent Lord of Mercy save us all from the evil inclinations of our souls and make us hate disbelief, transgressions and sins; and may He endear to our hearts faith and good works. Ameen.Allah Almighty knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date."
http://aboutislam.net/counseling/ask-the-scholar/financial-issues/husband-breaking-needed-house-mortgage-permissible/,"As-salamu `alaykum. Can you, please, advise me of an Islamic option available in Canada? Can you, please, advise me what to do when we bought our house we looked at it as an investment? We entered into a mortgage, and now my husband wants to break the mortgage contract, and will not sign the renewal paper. I will be forced to pay off this debt on my own. I know my husband is acting on what he believes is right. However, this is causing extreme stress in our marriage. I want to provide our kids with a safe place to live with access to good schools, not to be exposed to drug use that is in a lot of the areas where we would be able to rent a house. Our mortgage is much lower than rental units available. Please, help us find a solution that satisfies both our needs. Thank you.","Related Topics

 

Is Exchanging Old Gold for Newer Gold Permissible?								

 

Is Commodity Trading via the Internet Permissible?								

 

Can Charity Be Given From Earned Interest on My Bank Account?								Wa `alaykum as-salamu wa rahmatullahi wa barakatuh.In the Name of Allah, Most Gracious, Most Merciful.All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:Since you have already bought the house and live under the mortgage, I believe it is wrong now to break it if the rental areas do not provide adequately acceptable schooling, security, services and other amenities.In his response to your question, Prof. Dr. Monzer Kahf, Professor of Islamic Finance and Economics at Qatar Faculty of Islamic Studies, states:Since you have already bought the house and live under the mortgage, I believe it is wrong now to break it if the rental areas do not provide adequately acceptable schooling, security, services and other amenities.As for your case, it is permissible to have a conventional mortgage when Islamic finance is not available. If your husband insists on that, he may have good reason or he may not have adequate information about the importance of relaxation of prohibition in case when its objective is not fulfilled and there are issues of real importance to a Muslim family.I suggest that under your explanation, you should go ahead and continue living in the house that provides you with safely and good schooling.If your husband is not yet convinced, please, have him write me and I will see his point of view and how the Shari`ah goes about it.Allah Almighty knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date. "
http://aboutislam.net/counseling/ask-the-scholar/dawah-principles/dawah-multi-doctrine-muslim-community-2/,"As-salamu `alaykum. I am an imam in the US, and I am facing problems with the Muslim community here because when I do something, some seem to like it and others seem to dislike it. The community here follows different madhhabs [schools of thought] and sects, and some people are very critical to everything that is different from the madhhab they follow. Please advise me as to what can be done in this problematic situation.","Related Topics

 

How Can I Tell Classmates Islam Is Not Terrorism?								

 

How to Perform Dawah?								

 

What Are the Characteristics of Islamic Dawah?								Wa `alaykum as-Salamu wa Rahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful.All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.Dear brother, let us express our sincere thanks to you for your eagerness to ask this question and we implore Almighty Allah to guide us all to His straight path and support you in your noble work!Practicing da`wah (inviting people to Islam) is not an easy task; it is the work of Allah’s Prophets and Messengers, so you have to follow their path and be patient.However, the best advice for you is that you need to increase your knowledge regarding the different Islamic schools of thought, especially that adopted by your community.Responding to your question, Dr. Hatem Al-Hajj, Dean of College of Islamic Studies, Mishkah University, stated,My dear brother, the Messenger of Allah (peace and blessings be upon him) said, “Allah never sent a prophet unless he was a shepherd.” (Al-Bukhari)This was a preparation by Allah, so that the Prophets develop the qualities of gentleness, patience, and forbearance. You will need those qualities for the rest of your life as an imam of a mosque and a shepherd of a community, so you need to strive to acquire these qualities and enhance them.I advise myself and you to:1- Avoid discrediting any advice before thoroughly examining it using the Qur’an and Sunnah, in line with the practice of the greatest generations and the greatest imams, including the four founders of the four madhhabs.2- Know that Islam does not have a hierarchy of authority like the papal hierarchy. Although it may seem at times that this can lead to anarchy, it is still of the greatest beauties of Islam, which came to liberate the human intellect and bring down all barriers between humans and their Lord. So, be patient with your community.3- Increase your knowledge, for this religion of ours is based on evidence, while judgment comes from texts of the revelation. Therefore, you will be able to guide your community better and make people listen to you more if you arm yourself with the sublime guidance of the Qur’an and Sunnah.4- Learn the various opinions of Muslim scholars, because this will help you broaden your knowledge and allow you to see the reason behind their ijtihad(personal reasoning). You may choose one opinion, but you should be tolerant of other opinions, as long as they are founded on a correct method of deduction.Finally, you need to know that you cannot please all people, but you can most verily please Allah, so look ahead and do your best and you will find a Merciful Judge in the hereafter. May Allah give you resolve and greatly reward you.Allah Almighty knows best."
http://aboutislam.net/counseling/ask-the-scholar/muslim-creed/celebrating-christmas-permissible/,As-Salamu alaykum. I am wondering if celebrating Christmas is allowed for Muslims or not.,"Related Topics

 

Can You Explain the Ways Muslims Welcome Ramadan?								

 

Understanding Allah, Jesus, and the Holy Spirit								

 

What Is the Meaning of “Messiah” According to Islam?								Wa `alaykum As-Salamu waRahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful. All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.Dear questioner, we would like to thank you for the great confidence you place in us, and we implore Allah Almighty to help us serve His cause and render our work for His Sake.Answering your question, Sheikh Ahmad Kutty, a senior lecturer and an Islamic Scholar at the Islamic Institute of Toronto, Ontario, Canada, states:Christmas is a Christian celebration. Muslims have their celebrations.Muslims, however, can join their Christian families and friends and partake of the feasts associated with Christmas and other festive occasions, as long as they do not participate in specific religious rituals associated with them.Allah Almighty knows best."
http://aboutislam.net/counseling/ask-the-scholar/dhikr-supplication/disliked-times-reciting-quran/,"Dear Sheikh, As-Salamu `alaykum. Are there times in the day one should not recite the Qur’an, just as there are times one should not offer optional salah (prayer)?","Related Topics

 

Why Is Ramadan the Month of the Quran?								

 

Mom Doesn’t Pray, What to Do?								

 

The Virgin Mary in the Bible and the Quran								Wa `alaykum As-Salamu wa Rahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful.All praise and thanks are due to Allah, and peace and blessings be upon His Messenger. Dear sister in Islam, thanks a lot for your question, which reflects your care to have a clear view of the teachings of Islam. Allah commands Muslims to refer to people of knowledge to become well acquainted with the teachings of Islam in all aspects of life.First of all, we would like to make it clear that reading the Glorious Qur’an entails great merits. The Prophet (peace and blessings be upon him) said: “Whoever reads one letter of the Book of Allah will have one hasanah (reward) for doing so, and every hasanah will be multiplied by 10. I do not say that ‘alif, lam, mim’ is one letter, but ‘alif’ is a letter, ‘lam’ is a letter and ‘mim’ is a letter.’” (At-Tirmidhi)Responding to your question, Sheikh Ahmad Kutty, a senior lecturer and Islamic scholar at the Islamic Institute of Toronto, Ontario, Canada, states:Recitation of the Qur’an is permitted throughout each and every day, even during the times when optional prayers are prohibited.The only consideration to be made is regarding the prostration of recitation or Sujud At-Tilawah as some scholars (Hanafi persuasion, etc.) prohibit prostration during the times that prayer is prohibited. The majority of scholars do not find anything wrong in reciting Qur’an at anytime, as the hadith texts relating to prohibited times of worship only refer to Prayer. If reciting the Qur’an had been intended, it would have been clearly stated.”Almighty Allah knows best.Source: www.islam.ca"
http://aboutislam.net/counseling/ask-the-scholar/food-slaughter/can-muslims-eat-gelatin/,"Dear scholars, As-Salaam `Alaykum. Is it allowed for a Muslim to eat gelatin? Jazakum Allah khayran.","Related Topics

 

Surviving My Teenager								

 

What is “Taqwa” and How Can I Develop It?								

 

The Teachers Are Trying to Ruin Us								Wa `alaykum As-Salamu wa Rahmatullahi wa BarakatuhIn the Name of Allah, Most Gracious, Most Merciful. All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:1- Gelatin is a brittle substance extracted by boiling bones, hoofs, and animal tissues. So it depends on the animal itself.2- If it is an animal whose meat is halal, such as cow, camel, sheep and so on, then gelatin is halal, and so is the case with all foods prepared from it.3- However, if the animal is of haram meat such as pigs, then the gelatin made of it is unlawful.As far as the Islamic ruling on gelatin is concerned, Dr. Su`ad Salih, Professor of Fiqh at Al-Azhar Univ., states:Almighty Allah has blessed His servants by creating all kinds of provision on earth for them and He has permitted them to eat everything that is halal (permissible) and good.Allah says:“O mankind! Eat of that which is lawful and wholesome in the earth, and follow not the footsteps of the devil. Lo! He is an open enemy for you.” (Al-Baqarah 2:168)However, Allah forbids a limited number of foods that are bad and can be detrimental to one’s health.He Almighty says:“Say: I find not in that which is revealed unto me naught prohibited to an eater that he eat thereof, except it be carrion, or blood poured forth, or swine flesh for that verily is foul or the abomination which was immolated to the name of other than Allah. But whose is compelled (thereto), neither craving nor transgressing (for him) Lo! Your Lord is Forgiving, Merciful.” (Al-An`aam 6:145)The Prophet (peace be upon him) has forbidden Muslims to eat any carnivorous animal with fangs and any bird having talons. (Muslim)He is also reported to have forbidden the flesh of domesticated donkeys. (Al-Bukhari)Gelatin is a brittle substance extracted by boiling bones, hoofs, and animal tissues. So it depends on the animal itself. If it is an animal whose meat is halal, such as cow, camel, sheep and so on, then gelatin is halal, and so is the case with all foods prepared from it. However, if the animal is of haram meat such as pigs, then the gelatin made of it is unlawful.Thus, gelatin is halal unless it is derived from an animal whose meat is hram to consume. This is the ruling on gelatin extracted from animals.As for vegetable and artificial gelatin, they are halal and there is nothing wrong in eating and using them.As for gelatin extracted from animals that have not been slaughtered according to Shari`ah, Sheikh `Abdus-Sattar F. Sa`eed, Professor of the Exegesis of the Qur’an at Al-Azhar Univ., states:If the animal is slaughtered by one of the People of the Scripture, or if the butcher is unknown, then the meat is halal and the gelatin is halal too.However, if the animal is slaughtered by means of electric shock, suffocation, and other unlawful ways, then the meat is haram and gelatin is haram too, because it is a product of that unlawful animal.Almighty Allah knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date."
http://aboutislam.net/counseling/ask-the-scholar/financial-issues/ok-invest-zakah-money/,As-Salamu alaykum. Is it ok to invest zakah money?,"Related Topics

 

Is There Zakah on the Money of Elderly People?								

 

Can Charity Be Given From Earned Interest on My Bank Account?								

 

Can I Use Savings for Charity Before Paying a Dowry Debt?								Wa `alaykum As-Salamu waRahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful. All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:Only a government, when it takes charge of collection and distribution, can decide to invest part of the zakah money.  Such a decision cannot be left to the zakah payer himself/herself.In his response to your question, Prof. Dr. Monzer Kahf, Professor of Islamic Finance and Economics at Qatar Faculty of Islamic Studies, states:Only a government, when it takes charge of collection and distribution, can decide to invest part of the zakah money. Such a decision cannot be left to the zakah payer himself/herself.The due amount of zakah is the right of the poor now, not the right of the poor of tomorrow. If the government takes such a decision, it is because it guarantees the living needs of the poor now.Also charitable organizations which receive zakah from individual Muslims have no right to invest it; they are only agent of the zakah payer.Allah Almighty knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date."
http://aboutislam.net/counseling/ask-the-scholar/hajj/delaying-hajj-more-convenient-time/,"Dear scholars, As-Salamu `alaykum. Can Hajj be delayed to a more convenient time, or does it have to be performed immediately when a Muslim is able to? Jazakum Allah khayran.","Related Topics

 

Lessons to Learn from Hajj								

 

How Can Your Hajj Be Accepted?								

 

Is There Zakah on the Money Saved for Hajj?								Wa `alaykum As-Salamu wa Rahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful.All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:1- A person is obliged to perform Hajj as soon as he or she is able to because he/she may be prevented from doing so later due to exigencies.2- If one is physically and financially capable of performing Hajj and does not do so, then he is committing a sin by postponing this obligation for no just cause.With regard to your question, Dr. `Abdel-Fattah Idrees, Professor of Comparative Fiqh (Islamic Jurisprudence) at Al-Azhar University, answers:Muslim Jurists have unanimously agreed that Hajj is obligatory upon anyone who is able to perform it, based on the verse in which Allah the Almighty says: “Pilgrimage thereto is a duty men owe to Allah, those who can afford the journey…” (Aal `Imran 3:97)This is also based on the Hadith in which the Prophet (peace and blessings be upon him) said: “He who intends to make Hajj, let him do so expeditiously, for he or she may fall sick, lose his/her mount (i.e. he/she may lose the ability to bear the expenses of the journey), or he/she may be prevented by some other exigency.” (Ibn Majah)This means that a person is obliged to perform Hajj as soon as he or she is able to because he/she may be prevented from doing so later due to exigencies.If one is physically and financially capable of performing Hajj and does not do so, then he is committing a sin by postponing this obligation for no just cause. This is the view held by the majority of jurists.On the basis of the foregoing evidence, there is a juristic consensus that Hajj should be performed without delay as long as one is able to do so by himself or herself. If not, he or she can send someone to perform it on his or her behalf.However, the followers of the Shafi`i School of Fiqh are of the opinion that Hajj may be performed at any time during one’s lifetime, and there is nothing wrong if one who is obliged to perform Hajj delays it until a later date.They argue that although Hajj was prescribed in the year 6 A.H., the Prophet (peace and blessings be upon him), delayed it until 10 A.H..Moreover, he sent a delegation from Madinah for Hajj and appointed Abu Bakr As-Siddiq (may Allah be pleased with him) as its head.Had it been obligatory to perform Hajj earlier, the Prophet (peace and blessings be upon him) would never have delayed it if he had had the ability to perform it.However, the majority of jurists maintain that the reason the Prophet (peace and blessings be upon him) did not perform Hajj in the year 9 and delayed it until the year 10 was because he was either sick, not financially able, or had some other reasons that prevented him from performing it.Thus, according to the view of the majority of scholars, Hajj is obligatory as soon as one is able to undertake the journey. This means that if one delays Hajj after being able to, he or she will be committing a sin.Almighty Allah knows best."
http://aboutislam.net/counseling/ask-the-scholar/hajj/can-widow-perform-hajj-waiting-period/,My husband passed away while I was preparing to leave for hajj. I went ahead with my journey but was told that my hajj is invalid. What is the stance of religion on this matter?,"Related Topics

 

Can Spouses Inherit from One Another before the Consummation of Marriage?								

 

What Is the Waiting Period for a Woman Who Had a Miscarriage?								

 

Lessons to Learn from Hajj								In the Name of Allah, Most Gracious, Most Merciful. All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:According to some scholars, it is permissible for a woman in her waiting period to stay wherever she wishes, and it is not prohibited for her to make hajj or Umrah during her waiting period.Answering your question, Dar Al-Ifta Al-Misriyyah, states:It is established in Islamic law that a wife whose husband passes away must observe a waiting period of four months and ten days.God Almighty says: “And those who are taken in death among you and leave wives behind – they, [the wives, shall] wait four months and ten [days]. And when they have fulfilled their term, then there is no blame upon you for what they do with themselves in an acceptable manner. And God is [fully] acquainted with what you do.” (Al-Baqarah 2: 234)Al-Furai`a bint Malik ibn Sinan, Abu Sa’id al-Khudri’s sister (may God be pleased with them), said that the Prophet (peace be upon him) ordered her to remain in her house until the end of her waiting period. This was recorded by Imam Malik in his al-Muwatta`, al-Shafi`i, Ahmad, Abu Dawud, at-Tirmidhi, an-Nasa`i, and Ibn Majah. Ibn Habban and al-Hakim declared it authentic.The predecessors differed on whether remaining in the home is among the requirements of the waiting period. The majority of jurists from among the Predecessors and Successors maintained that a woman in her waiting period must remain in her house and it is impermissible for her to go out for hajj or for any other reason basing their opinion on the above hadith.However, it was reported through some of the Companions and their students that it is not obligatory for a woman to remain in her home upon the death of her husband. According to them, it is permissible for a woman in her waiting period to stay wherever she wishes, and it is not prohibited for her to make hajj or Umrah during her waiting period.This opinion was reported from Ali ibn Abi Talib, `Abdullah ibn Abbas, ‘A`ishah and Jabir ibn ‘Abdullah (may God be pleased with them) from among the Companions.It is also the opinion of Hassan al-Basri, Jabir ibn Zayd, and ‘Ata` ibn Abu Rabah, as well as the Zahirite scholars.They based their opinion on the fact that the verse legislates the obligatory nature of the waiting period yet does not stipulate that a woman remain in her house. Unlike the majority of scholars, they contended that the above hadith is weak and, even if it were sound, it applied to a specific incident and cannot be generalized.Though the opinion of the majority of scholars is preponderant because it is based on a sound hadith, it is conditioned on the legal principles: “Objections are not for issues where there is a difference of opinion, but in matters where there is an agreement,” and “It is permissible to follow the opinion of those who maintain permissibility when there is a need.”It is permissible to follow the opinion of those from among the Predecessors on the matter relating to obligatory hajj, especially for a woman who may not have another opportunity or one who has already paid the exorbitant expenses of hajj.Almighty Allah knows best.Source: http://www.dar-alifta.org/Foreign/ViewFatwa.aspx?ID=1340&text=hajj"
http://aboutislam.net/counseling/ask-the-scholar/dhikr-supplication/gathering-to-read-the-quran-sunnah/,"Dear scholars, as-salamu `alaykum. Can I get some clarification on the practice of khatm, which involves gathering people together to read the entire Qur’an and make du`aa’ (supplication) in the presence of a religious or pious person such as a hafizh (one who has memorized the Qur’an) with the belief that his presence might bring greater barakah (spiritual grace) to the gathering or believing that the du`aa’ thus made will be more likely be carried by the angels and accepted by Allah. To my understanding, there is nothing wrong in a gathering where the Qur’an is recited; this is a good thing which, I understand, the Prophet (peace and blessings be upon him) recommended and encouraged. However, the idea that having a pious person who has great Islamic knowledge present to bring greater barakah—is it bid`ah (innovation) and maybe a form of shirk, as it suggests that this person’s presence might bring us closer to Allah or may bring greater blessings from Him? Also, could I get clarification about the practice of gathering for khatm, where after having read the Qur’an and offering a du`aa’ for the deceased, they offer food and people eat the same while believing that such food has been blessed.","Related Topics

 

Is Fasting Entire Month of Shaban Recommended?								

 

Tips to Maximize Hajj Benefits								

 

What Duaa to Say When Breaking Fast?								Wa `alaykum As-Salamu wa Rahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful.All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:1- The Qur’an is the source of guidance, mercy, illumination, and healing for the faithful at all times.2- There is nothing wrong as far as the Islamic Shari`ah is concerned in gathering to read the Qur’an, as this is a richly rewarded act of devotion.In his response to your question, Sheikh Ahmad Kutty, a senior lecturer and Islamic scholar at the Islamic Institute of Toronto, Ontario, Canada, states:Gathering people to read the Qur’an in the presence of a person who is pious and knowledgeable cannot be considered an innovation so long as it is not done with the intention of taking him as an intermediary in the worship of Allah, the One and only God.In order to form a better perspective on this issue, the following must be kept in mind:Reading the Qur’an, unless someone has made a fixed ritual, is considered highly rewarded: the Qur’an is the source of guidance, mercy, illumination and healing for the faithful at all times, and as such, gathering for the Qur’an is a richly rewarded act of devotion.The Prophet (peace and blessings be upon him) said, “When people gather on the Qur’an to read and study it, the angels will descend upon them, and Allah’s mercy will engulf them.” He also said, “Read the Qur’an so long as your hearts are united on understanding it. … When you start dissenting, rise up and disperse.” (Muslim)2- We are also ordered and encouraged to befriend and accompany people who are pious and knowledgeable. This is because we stand to gain spiritually by being with those who are pious and knowledgeable.The Prophet (peace and blessings be upon him) said, “A person follows the way of his friend or the company he keeps; therefore let everyone know who he is keeping as a friend or companion.” (Abu Dawud)Based on this and similar traditions, scholars have said that it is important to keep company of the pious and knowledgeable as much as possible.If, therefore, people gather in the presence of a pious or knowledgeable person in order to benefit from his/her piety and knowledge, then it is indeed a spiritually rewarding act.Imam Al-Ghazzali explains this point by pointing out that a person’s character is deeply influenced by those he/she keeps as friends and companions.3- As for the issue of offering du`aa’ for the deceased, we are exhorted in the Qur’an and the Sunnah to pray for those who have passed away: “And those who came after them say: “Our Lord! Forgive us and our brethren who were before us in the faith, and do not place in our hearts any rancor toward those who believe. Our Lord! You are Kind, Compassionate” (Al-Hashr 59:10)We also read in the Hadith that the Prophet (peace and blessings be upon him) told us that one of the duties we owe towards our parents after their death is, “to praying for them and invoke Allah’s mercy on them.”4- Coming to the precedent of reading the Qur’an and making a du`aa’ afterwards, there are precedents for it in the practice of the righteous predecessors, as we know some of them used to gather their family members in reading the Qur’an after which they used to offer collective supplications.The Qur’an being the word of Allah, it is perfectly all right to invoke Allah’s mercy after reading the same. Therefore, it cannot be considered as an innovation.5- In light of the above, if they are calling a pious or knowledgeable person in order to be inspired, spiritually and morally, then that is indeed a highly desirable thing to do; there cannot be anything un-Islamic about it; rather it is perfectly Islamic and edifying to do.If, on the other hand, people have the wrong belief that this person is an intermediary before Allah and that they approach him through him then that is akin to shirk (associating other partners with Allah); it must therefore be shunned and opposed. But I don’t think that that is the case with people calling a scholar or a hafizh (memorizer of the Qur’an) to preside over their functions.We must not rush to call each and every thing as shirk or bid`ah. In this way, we will be choking our religious life, and Islam thus will be reduced to a set of traffic symbols of “stop” and “go.”6- Finally, when people gather there is nothing wrong with their eating together, for the Prophet (peace and blessings be upon him) encouraged us to eat together as there is greater barakah(blessing) in doing so. Therefore, I see no reason to condemn it unless it involves the practice of offering food to the deceased or saints, etc. which can undoubtedly be described as practices tainted with shirk.In conclusion, collective reading of the Qur’an and offering du`aa’ following the same is a noble act; to invite knowledgeable people to preside over such functions is also a noble act so long one does not make a permanent ritual out of it, thus considering it as an integral practice of religion that must be enforced.Since we stand to benefit spiritually and morally from accompanying and gathering around those who are pious and knowledgeable, it cannot be considered to be tainted with shirk as long as one does not have the intention of taking them as intermediaries before Allah.When pronouncing judgment on such matters, it is always important to keep in mind the Prophetic dictum, “Actions are reckoned by intentions; everyone is rewarded according to his intentions.” (Al-Bukhari and Muslim) Allah Almighty knows best.Excerpted, with slight modifications, from: www.islam.ca"
http://aboutislam.net/counseling/ask-the-scholar/food-slaughter/flying-airlines-serve-alcohol-disallowed/,I would like to know the Islamic ruling on traveling/flying with airlines which serve alcohol on its flights on the routes where there are airlines which do not serve alcohol also fly?,"Related Topics

 

What Are the Dangers of Drinking Alcohol?								

 

Going for Social Events Where Alcohol Is Served: Permissible?								

 

Serving Alcohol in Restaurants in Non-Muslim Countries: Permissible?								In the Name of Allah, Most Gracious, Most Merciful. All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:There no violation of Shari`ah at all in travelling with airlines that serve alcohol or any other prohibited materials.In his response to your question, Sheikh Ahmad Kutty, a senior lecturer and an Islamic scholar at the Islamic Institute of Toronto, Ontario, Canada, states:There is no need for us to be overly rigid in such issues. We know that the Prophet (peace and blessings be upon him) as well as his companions used to partake foods and drinks from their pagan relatives and friends who used to drink.Moreover, although drinking alcohol is haram in Islam, in an Islamic state, this prohibition does not apply to non-Muslims. Therefore, even though we don’t drink, we don’t need to be concerned about the non-Muslims who drink.Having said this let me also add: If you have doubts as to the permissibility of flying on airlines that serve alcohol, then you may do well to avoid them. That is closer to piety for you.Almighty Allah knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date."
http://aboutislam.net/counseling/ask-the-scholar/what-is-the-islamic-way-of-mourning-the-dead/,As-salaam `alaykum. What is the Islamic stance on mourning the dead? And how long one is permitted to mourn? Would you please support your answer with evidence from the Qur'an or Sunnah?,"Related Topics

 

Wearing Black Clothes for Mourning the Dead: A Must?								Wa`alykum As-Salaamu Warahmatullahi Wabarakaatuh.In the Name of Allah, Most Gracious, Most Merciful.All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.Dear brother in Islam, we would like to thank you for the great confidence you place in us, and we implore Allah Almighty to help us serve His cause and render our work for His Sake.First of all, it is be noted that Islam demands its adherents to show patience and acceptance of Allah’s will when they face the calamity of the death of a relative. Therefore, it forbade them from all acts and sayings that show discontent and dissatisfaction with Allah’s verdict such as wailing, tearing clothes, etc.The eyes of the Prophet (peace and blessings be upon him) shed tears for the death of his son, Ibrahim, and he said: “O Ibrahim, our eyes shed tears and our hearts are filled with grief, but we do not say anything except that by which Allah is pleased. O Ibrahim, we are grieved for you.”As regards your question, the late Sheikh Hassanain Makhluf, former Mufti of Egypt, states the following:Every Muslim and Muslimah should receive the death (of a relative or an associate) patiently showing their acceptance of Allah’s verdict. The maximum period of mourning for a woman is four months and ten days, if the deceased is her husband, and three days for relatives and other persons. It is impermissible for a woman to exceed these periods for the Prophet, peace and blessings be upon him, said: “It is not legal for a woman who believes in Allah and the Last Day to mourn for more than three days for any dead person except her husband, for whom she should mourn for four months and ten days.”Mourning is done by avoiding ornaments and perfumes, etc. not by crying, wailing, slapping the cheeks, shaving hair, and other forbidden acts. Wearing black clothes as a sign of mourning is only permissible within the period of mourning.”Elaborating on the concept of mourning from an Islamic point of view and its limitation, we would like to quote the following:Different societies have different customs and traditions associated with death in the family. In non-Islamic societies, there are visible signs of mourning which are supposed to convey grief. People, especially women, should wear black for a certain period, according to the degree of their relation with the deceased. Men may wear a black tie, etc. In certain communities, death is marked by loud crying and tearing of clothes, etc. All this is forbidden in Islam. This does not preclude that people may grieve for their deceased and they may express their grief with shedding tears. This sort of crying must not be accompanied by wailing. That is un-Islamic.The maximum period of mourning for a woman is three days, if the deceased is a very close relation to her, but not her husband. In other words, mourning for a deceased father, son or brother may be only over a period of three days, after that, she must show her acceptance of Allah’s verdict. We have a report of two cases of the Prophet’s wives, Um Habiba and Zaynab. The first lost her father, Abu Sufyan, and the other lost her brother.After three days, in each case, each of them requested perfume to wear. Both of them said that they had no desire whatsoever to wear perfume, but they had heard the Prophet saying: “It is not legal for a woman who believes in Allah and the Last Day to mourn for more than three days for any dead person except her husband, for whom she should mourn for four months and ten days.” As you realize, this is the length of the waiting period of a widow. During her waiting period, she must not wear make-up.The above quotation is excerpted with slight modifications from www.islamicity.comAllah Almighty knows best. "
