link,question,answer
http://www.darulifta-deoband.com/home/en/Talaq-Divorce/56298,"I came to know my wife is involved in adultery with a guy, for which i have an evidence in the form of an audio conversation were she is clearly stating that she is in relationship with another guy & they are living like husband and wife for the past 2 years &only doing Nikah is remaining between them.
I warned my Wife that i will Give talaq to her or if she wants she can sort it out mutually and gave her 1 month time.From August 31,2014, she is staying in her parents house. In between we tried to sort out mutually but with no results.
After 1 month i went to her house spoke with her for sometime on this issue and said her i will never forgive u nor will accept u and i uttered the word Talaq 3 times to her, Later i told her father that i have given my faisla and informed the same to his brother over the phone.
1. Did talaq take place even is they were no witnesses to it?
2. IF yes please give references from Quran and Hadith for the same?","
بسم الله الرحمن الرحيم						
			
			

			(Fatwa: 32/32/M=01/1436)

When you gave three talaqs to your wife and you confirm it then all the three talaqs took place on your wife. No matter if no witness was available at the time of talaq. The talaq took place and the relation of husband and wife came to an end. Now you cannot marry without a valid halalah.
فَإِن طَلَّقَهَا فَلاَ تَحِلُّ لَهُ مِن بَعْدُ حَتَّىَ تَنكِحَ زَوْجاً غَيْرَهُ [البقرة : 230]			
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Halal--Haram/31955,"(1) Is it Haraam to eat while standing? 
(2) Also, can a woman trim her hair?","
بسم الله الرحمن الرحيم						
			
			

			(Fatwa: 929/605/H=1432)

(1) It is haram if it is with the intention to imitate the debauched persons; if there is no such intention then also this is undesirable, rather makrooh. 
(2) It (trimming hair for women) is unlawful. 			
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Clothing--Lifestyle/1762,"I want to know whether the perfumes containing materials like ethyl alcohol, propenol, alcohol-Denat, butanol etc. is haram or not. Can we offer namaz if we have sprinkled the perfume containing these contents. Perfumes like HugoBoss, Calvin Clein, Azzaaro etc. Please reply.","
بسم الله الرحمن الرحيم
(Fatwa: 666/662=N)
 
The perfume containing alcohol made of dates, grapes or raisin is najis (impure) and haram. It is prohibited to use it and the salah will not be valid if it spreads an amount of a dirham on the clothes. But, if the alcohol is made of other things, as it is common today, then the perfume containing it shall not be regarded najis (impure) but owing to doubt it should be avoided and one should not offer salah with such perfumes. However, the salah that have already been offered with such perfume are correct; there is no need to re-offer them.  
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Dua-Supplications/164076,"I am 21 years girl my parents are looking for suitable proposal for me but I am not getting any proposals. Alhamdulillah, i offer five times prayer with tahajjud and recite 36th ayat of 'Surah Yaseen’ after Isha prayer. Please give me any supplication or wazifah for my marriage please. 
(2) Please give me wazifah or dua for evil eye and i feel very depressed and anxiety about my marriage. Please reply me soon.
","
بسم الله الرحمن الرحيم

	(Fatwa: 1277/1112/N=01/1440)

	 

	(1) Offer two rakah Salatul Hajah after Isha salah in privacy daily and then read ""يا بديع العجائب بالخير يا بديع"" 101 time with durood 11-11 times before and after and then supplicate Allah wholeheartedly for suitable match. (Fatawa Mahmudia: 20: 89, 90, pub. Idarah Siddiq Dhabel) in-shaAllah, soon you shall get some suitable match. However, during your menses only read wazifah and then supplicate and don’t offer Salatul Hajah as it is not lawful for a woman to offer salah during her menses. Moreover, for suitable match some elders have suggested to read Surah Muzammil daily after Zuhar salah. However, Surah Muzammil should also be read only during the period you are free from menses not while experiencing menstruation cycle. May Allah arrange some suitable match for you!

	(2) Keep on reciting the following dua extensively in-shaAllah you shall be protected against evil eye:

	 

	اللَّهُمَّ إنِّي أسَألُكَ مِنْ خَيْر مَا سَأَلَكَ مِنْهُ نَبِيُّكَ محمَّدٌ صلى الله عليه وسلم وأعوذُ بِكَ مِنْ شَرِّ مَا استَعَاذَ مِنْهُ نَبِيُّكَ مُحَمَّدٌ صلى الله عليه وسلم وأنتَ المُسْتَعانُ وَعَليْكَ البَلاَغُ وَلاَ حَولَ وَلاَ قُوَّةَ إِلاَّ باللهِ.

Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Sawm-Fasting/41026,Can I have sehri till the azan for Fajr salah is over?,"
بسم الله الرحمن الرحيم						
			
			

			(Fatwa: 1367/1370/M=1433)

The azan of Fajr is called when the time of sehri is over. If the azan of Fajr was started or the time of azan approached and the time of sehri was over then now it is not lawful to eat sehri. In sehri one should stop eating before five minutes as precaution.			
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Death--Funeral/16665,Gayabana funeral prayer can pray or not?,"
بسم الله الرحمن الرحيم
(Fatwa: 1621/1286/L=1430)
 
Having janazah in front is necessary for Janazah salah to be valid. It is not right to perform janazah in absence of janazah.  
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Taharah-Purity/38892,"I have friends they say after you do ijma with your wife or you get wet dream the way to do ghusl is to do wudhu and pour water on full body my question is I heard ghusl fardh is to first gargle till throat depth then put water inside your nose till the smooth bone then pour water on full body which one is correct way?
(2) When the clothes gets napak I just put it in the washing machine with all the dress and wash does it get pak or it should be washed separately please advise me the right way to make a napak dress pak?
(3) Sometimes I pick up my baby and play and he urinates so do I have to change my full clothe or just put water on the area he urinated for salah and the place he urinated, how can we make it pak?","
بسم الله الرحمن الرحيم						
			
			

			(Fatwa: 1211/B=202/TB=1433)

(1) First you should wash the place where nijasah is smeared. Then wash the place of istinja then make wudhu. While rinsing the mouth you should gargle as well and rinse nose as well. After making wudhu you should pour water over whole body and wash the body rubbing.
(2) They shall be clean (tahir) if washed later whether they are washed together or separately. If you wash them separately and wring them then it is better. 
(3) The place in the cloth or body where the urine is smeared should necessarily be washed. It is not necessary to wash the whole body or clothes.			
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/The-Holy-Quran/1944,"Please tell me about the taseer of Holy Quran by Maulana Maudodi, in our locality, some of our brothers, who are genreally not alim and if they are alim they are clean shaven, they give tafseer from the above mentioned book. can i listen to them?","
بسم الله الرحمن الرحيم
(Fatwa: 1178/89=B)
 
Maulana Maudoodi was not a degree holder Aalim, but he was a modern-educated and famous journalist and his writings were very sweet. He committed so many mistakes in Aqaaid, Tafseer, Hadith and Fiqh. Instead of following the Quran and Hadith he used to twist the Quran and Hadith in his favour. Neither was he authentic nor his Tafseer. Therefore, it should be avoided to read and listen his Tafseer. Instead, we should study any reliable tafseer like Maarif-ul-Quran etc.  
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Food--Drinks/19054,"salaam. i was wondering if it would be permissible to eat food cooked in wine because when it reaches a certain tempereture, the alcohol content evaporates and would not actually be present in the food when you eat it?","
بسم الله الرحمن الرحيم
(Fatwa: 152/138/D=1431)
 
Eating food cooked in wine is not allowed, for when wine was mixed in food it got impure. Now it cannot be pure. And it is not right to say that after reaching a certain temperature its contents evaporate hence it should be lawful; because due to cooking food in wine its impurity became stable and now it cannot be removed.
إذا صب الطباخ في القدر مكان الخل خمرا غلطا فالكل نجس لا يطهر أبدا . (الهندية: ج:1/ص:27)
والطبخ لا يؤثر فيها لأنه للمنع من ثبوة الحرمة لا لرفعها بعد تبوتها. (شامي:ج:2/ص:29) 
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Others/5399,"Could you give me some information from Quran and hadith about doubts and how far you need to go to get rid of them, particularly in the following 3 instances. 1) If you have doubt whether the names and things were said properly in the nikah do you have to go to the madressah and get a certificate to make sure. What if there is not certificate available? 2) If you have doubt you might have written something blasphemous during some things you have written, do you need to go through everything you've written to check if you did. Obviously you did not want to write anything blasphemous. 3) If you have doubt that a certain place might be impure do you need to enquire of someone who would know whether this is the case.","
بسم الله الرحمن الرحيم
(Fatwa: 1499/1185=H/1429)
 
There is no need to obtain any kind of certificate.
(2) There is no wrong in checking if your writing is available. 
(3) If there is no impurity then the place is tahir (pure/clean). There is no need to enquire any person about the same.  
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Salah-Prayer/11219,Imam jamat ke saat namz pathe vakth ruku aur sijde me thasbi(subhanarabiyalala)(subhanarabiyalalim) kitney bar padne chahiye? theen bar ya usse ziada? ,"
بسم الله الرحمن الرحيم
(Fatwa: 362/309=D/1430)
 
It is sunnah to recite the tasbeeh thrice at least and desirable (mustahab) to recite 5 or 7 times. But, an imam should recite only thrice so that the salah of those following him is not lengthened:
قال في الدر: ویسبح فيه وأقله ثلاثا فلو تركه أو نقصه كره تنزيها و قال الشامي: وصرحوا بأنه يكره أن ينقص عن الثلاث وأن الزيادة مستحبة بعد أن يختم على وتر خمس أو سبع ما لم يكن إماما فلا يطول (الشامي 1:365) 
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Interest--Insurance/24969,"Some people use their interest money of banks to pay off bribes to policemen (for traffic fines etc)

Is this permissible according to the Shariah ?","
بسم الله الرحمن الرحيم						
			
			

			(Fatwa: 1639/1285/B=1431)It is wajib to give the interest amount received from bank to the poor and needy ones without the intention of getting reward. It is not lawful to give this money to police or someone else as bribe.لان سبيل الكسب الخبيث التصدق إذا تعذر الرد على صاحبه . (شامى ج:5/ص:247) 
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Halal--Haram/32085,"I did my Msc Economics From Peshawar university with 1st division, i have applied for the job through the commendation of speaker, in Government Project for the post of social organizer. Many other commendations of other candidates are also for the post.If i select for the post through intercession, whether salary will be halal or haram for me.","
بسم الله الرحمن الرحيم						
			
			

			(Fatwa: 835/531/L=1432)

Your income shall be halal if you have required documents and you have the perfect ability to fulfil the responsibility that you shall be assigned as social organizer. Your income may not be termed as haram simply if you are selected with the recommendation of speaker.

Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Halal--Haram/11007,"Assalamualikum Mufti Sb., I want to know for the following, whether i am doing right or wrong. Actualy my boss/manager allotted to me some work in our office. I am highly expert doing this job but my manager is little bit know. I don't want to share this information to my manager (i.e. i am highly expert in this job). If the same job my manager will do, he will take 3 days to complete the same. If I will do this job then Insha Allah I will be finished within 2 to 3 hours). As I told already I don't want to share this technique to my manager, when I am doing this job, my manager is coming frequently and asking me what is the status but I am always(till 3 days) not yet finished (actually i have finised 1st day (within 3 hours) itself. MY QUESTION IS WHETHER I AM DOING CORRECT OR NOT. (I WAS LISTIONED ONE HADITH, Prophet (صلی اللہ علیہ وسلم SAID THAT U DON'T WANT TO SHARE YOUR BUSINESS SECRET TO YOUR BROTHER ALSO)","
بسم الله الرحمن الرحيم
(Fatwa: 328/62=TH/1430)
 
The way you have adopted with your manager is not right; since it involves lie and deception, and it is obviously prohibited. It is in line with rationality and sound-mindedness and against the rules and regulations of business. 
(2) We did not see the hadith anywhere. As far as secret is concerned, it is right in itself. It means that there is no wrong if one does not reveal the secret to those not related to business in partnership or employment etc, it is not against Shariah, rather sometimes necessary as per the Shariah and reason.  
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Others/63126,"I see a same dream many times that I am offering Hajj. and once I saw that I went to Madina and I saw a white long hair and beardless idol laying on stage type platform ""chabutra"" there was a huge lighting releasing from the idol and there was a lot of Noor on the face of idol. I asked to a painter who is painting a wall of Madina. He told me that he is Prophet Muhammad (Sallallahu Alaihi Wa Sallam). At the same time some people were kidnapping a woman in car I ran and chased them to rescue that woman then some people (TV actors) rescued that woman. Please clarify about dream.","
بسم الله الرحمن الرحيم						
			
			

			(Fatwa: 275/275/B=03/1437)

The dream indicates towards your lack of religiousness. There is shortcoming in your beliefs and deeds. You should keep the company of some practicing Alim, then it is hoped that it shall bring religiousness in you.			
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Salah-Prayer/16050,When exactly tahajjud prayer time starts?Some where I read that divide night in three part and it start from 2nd or 3rd part?If it is so how to devide night should we start fro sun set till sun rise? For example if sun set at 7 o clock evening and fajar prayer start from 4 o clock in morning and sun rises at 6 o clock in morning what is starting time of tahjjaud? ,"
بسم الله الرحمن الرحيم
(Fatwa: 1546/1550/M=1430)
 
The salah offered in the night after awakening is called Tahajjud. It is better to perform it in last night, however it may also be offered in midnight. And the person who is unable to wake up in last night or midnight, he may offer two or four raka?at with the intention of tahajjud after Isha prayer. Insha-Allah he shall get its reward. The night shall be divided into three parts from sunset to dawn (before the starting of fajar time) not the time of sunrise.  
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Inheritance--Will/6644,"Assalamlikum I need a fatwa regarding my property distribution to my children. I have 4 sons & 2 married daughters. All property is in my name, and my wife also alive. So now in my life time I want distribute my property. So, Please provide me the solution (FATWA) under Islamic law. How to divide it? Thanks & regards!","
بسم الله الرحمن الرحيم
(Fatwa: 1330/1160=B-1429
 
First, you should hold back some property for you and your wife then divide the remaining property into six equal parts and give each part in the possession of every heir. In one's lifetime, one should give equal shares to his sons and daughters. 
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Inheritance--Will/49526,"Zaid has 4 sons and 2 daughters. In 1993 he made partitions during his life time to all his sons only and kept 1 share for himself. Later Zaid and his 1 son living together in same house in which Zaid has 70% share and 1 son (Bakar) has 30% share. After the death of my father, I (Siddiqui) asked for tarka then my brother Bakar said Zaid had gifted his 70% share to his wife (Hinda). But it was kept secret. It was Zaid and Bakr's conspiracy. They dint inform anything about the gift during the lifetime of Zaid.
Question:
(1) In the above situation, is the gift valid because my father did not give the actual or physical possession to Hinda as they were staying in same house? Even if they had made all legal papers of gift by notarizing by the advocate that Zaid gifted his share to Hinda. But Zaid continued to stayed in the same house till his death. Will this gift be valid?
(2) If this gift is invalid then all the heirs will get their share from Zaid's 70% share?","
بسم الله الرحمن الرحيم						
			
			

			(Fatwa: 85/84/N=01/1435)

(1 & 2) If the things which Zaid gifted to his wife during his lifetime was common between Zaid and any other one i.e. the son living with him and they were distributable but Zaid gifted it without dividing or gifted it after division but did not give it completely to his wife then this gift was not valid as per the Shariah. It is so mentioned in common books of Fiqh. Hence now after the death of Zaid all these things shall turn his inheritance and shall be divided among all his legal heirs. (Shami, Kitab Al-Hibah 8:496 Published Maktaba Zakaria Deoband):
وكما يكون للواهب الرجوع فيها يكون لوارثه بعد موته لكونها مستحقة الرد اهـ			
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Salah-Prayer/12607,"Is it permitted (DUA MANGNA) in Namaz to get a girl, whom I love?","
بسم الله الرحمن الرحيم
(Fatwa: 726/546=L/1430)
 
It is unlawful to do du?a (supplicate) in salah: 
ودعا بما شاء بما یشبہ ألفاظ القرآن والأدعیۃ الماثورۃ لا بما یشبہ کلام الناس نحو أللھم ارزقني مالا واللھم زوجني فلانۃ (ملتقی الأبحر مع مجمع الأنھر 1:153، بیروت) 
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Halal--Haram/13831,Since I am 23 years old ;so as per the norms issued by the govt.I may not sit in a exam of cds.because max. age limit is 19.5 yrs. so is it possible for me that i may form duplicate documents to attempt the relevant exam (this should be keep in discussion that i am going to hide my real age only) {Allah may give you reward for this.,"
بسم الله الرحمن الرحيم
(Fatwa: 1001/942=B/1430)
 
As telling lie is sin, writing and making someone write lie is also a sinful act. Thus, getting false certificates is also sinful.  
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Zakat--Charity/47227,"My wife has near about 110 gram gold jewellery (70-80, gram of this she get from her parents rest was arrange by me in other time intervals), on which zakah is compulsory I agree that, I am government employee and working on pay band of 5200-20200 for five years only, current gross salary is near about 24,000/- without HRA (accommodation is provided by employer) and getting Net Salary (for the month of June it was only 16,000 APRX/-pm). There is no monthly savings even going under debt, only one policy is for elder daughter it is 10,000 /-PA, Rs.1, 000/- being deducting for PF contribution, Rs.2, 000/- deducting as recovery loan from PF. Current status of PF is total savings Rs.40,000/- loan amount Rs.28,000/-.  I am also bearing study expenses of two daughters and one younger brother. Now my question is whether zakah is implies on me or not?","
بسم الله الرحمن الرحيم						
			
			

			(Fatwa: 1168/908/D=10/1434)

Zakah is not wajib on you as you do not save any money monthly as well you do not have any balance in form of gold or silver and you are a debtor.
But when your wife owns 110 gram gold then zakah shall be wajib on your wife. If she does not have cash to pay zakah then it is necessary for her to pay her zakah from the gold itself.			
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
http://www.darulifta-deoband.com/home/en/Shares--Investments/43230,Please clarify my query. I have invested Rs. 100000 in my friend’s business where they rent out machine and some consumable. In return I get Rs. 2250 as my share per month without any deductions or any increase/decrease. Is it permissible? ,"
بسم الله الرحمن الرحيم						
			
			

			(Fatwa: 140/140/M=1434)

It is not clear what type of machines and goods does your friend give on rent. If your participation in the said business is as per the rules of muzaribah then the fixed amount (Rs. 2250) as profit is against the principles of muzaribah. It is not lawful to fix the profit in this way; rather the profit should be fixed as per the percentage.			
Allah knows Best!

Darul Ifta,Darul Uloom Deoband
"
